;idade;perfil;renda_sm;ticket_medio
116138;25;b;3.3;124.73
116139;34;c;4.2;109.46
116140;31;c;6.6;127.02
116141;38;c;5.7;90.0
116142;26;b;3.3;192.87
116143;32;c;5.7;102.78
116144;28;c;6.6;113.4
116145;26;c;4.5;138.48
116146;33;b;4.2;131.62
116147;30;b;3.3;226.7
116148;22;b;5.1;146.4
116149;26;b;4.2;136.04
116150;20;b;3.0;193.51
116151;25;b;3.3;158.69
116152;38;c;6.0;95.08
116153;20;b;3.3;191.82
116154;36;c;6.9;123.9
116155;22;c;4.8;108.06
116156;34;c;4.5;121.35
116157;33;c;6.3;148.96
116158;27;b;3.9;168.07
116159;22;b;3.3;178.42
116160;25;b;3.0;147.02
116161;34;c;4.5;135.21
116162;25;c;7.5;126.17
116163;38;c;6.3;119.41
116164;26;c;4.8;111.59
116165;31;c;6.3;122.25
116166;31;b;3.3;175.16
116167;24;b;3.3;186.81
116168;29;c;6.0;123.45
116169;32;b;5.1;175.89
116170;38;c;5.1;80.54
116171;30;b;5.1;143.62
116172;36;c;4.8;96.26
116173;22;c;6.9;132.0
116174;26;c;7.2;144.89
116175;27;c;4.2;108.62
116176;26;b;5.4;143.05
116177;30;c;5.1;108.41
116178;28;c;7.5;121.25
116179;27;c;5.7;130.62
116180;29;c;7.2;142.36
116181;26;b;4.8;147.39
116182;42;a;1.5;388.58
116183;30;b;4.5;152.23
116184;28;b;3.0;111.82
116185;38;c;6.0;119.6
116186;31;b;3.3;152.57
116187;34;c;6.0;111.58
116188;23;b;3.3;103.71
116189;38;c;5.7;100.97
116190;34;b;3.0;116.55
116191;36;c;6.6;108.03
116192;33;b;3.9;185.69
116193;29;a;1.5;366.93
116194;38;a;0.3;325.24
116195;33;c;5.1;85.85
116196;36;a;0.9;393.46
116197;27;b;4.8;188.34
116198;29;a;1.2;431.2
116199;29;b;3.0;124.38
116200;26;b;4.5;174.43
116201;27;c;4.5;131.82
116202;31;c;7.5;139.67
116203;33;c;7.5;140.73
116204;25;c;4.8;94.82
116205;39;a;1.2;378.92
116206;32;c;5.1;124.0
116207;39;a;0.9;264.82
116208;34;b;4.5;152.48
116209;31;c;6.6;84.93
116210;25;b;3.6;137.7
116211;37;a;0.9;544.9
116212;31;c;5.4;146.71
116213;22;b;5.1;130.72
116214;22;b;4.8;175.8
116215;31;b;4.5;166.18
116216;38;a;0.6;322.6
116217;20;b;3.0;132.57
116218;33;b;4.2;149.41
116219;22;c;5.7;98.87
116220;33;a;1.2;317.38
116221;33;c;7.2;108.91
116222;27;b;3.6;109.36
116223;29;c;7.2;115.07
116224;34;c;5.1;92.98
116225;23;b;3.3;133.26
116226;32;c;4.8;123.4
116227;25;c;6.0;97.75
116228;27;c;6.6;123.12
116229;38;c;5.4;129.21
116230;30;b;3.0;124.8
116231;31;c;5.1;83.23
116232;31;b;4.2;158.16
116233;27;c;5.4;92.4
116234;34;c;4.2;115.79
116235;20;b;3.0;162.6
116236;36;c;6.9;119.61
116237;24;b;4.2;214.58
116238;32;c;4.8;95.17
116239;38;c;6.9;126.83
116240;29;c;6.6;120.79
116241;27;c;6.9;105.63
116242;38;c;6.0;130.41
116243;27;c;5.4;115.29
116244;28;c;5.4;98.44
116245;30;a;0.6;420.75
116246;27;c;4.2;93.31
116247;26;c;7.2;155.1
116248;33;b;4.8;183.94
116249;33;b;3.3;123.2
116250;32;b;3.3;132.07
116251;33;b;3.9;150.03
116252;29;c;5.7;130.96
116253;40;a;1.2;372.33
116254;38;c;7.5;117.96
116255;32;c;5.4;153.18
116256;29;b;3.6;144.34
116257;29;b;5.1;120.7
116258;25;c;4.8;74.13
116259;38;c;6.9;92.29
116260;28;c;5.4;137.08
116261;36;c;4.2;107.33
116262;34;b;3.6;167.38
116263;33;c;5.4;106.15
116264;26;c;5.7;110.16
116265;34;c;5.4;127.52
116266;23;b;5.1;129.48
116267;32;b;4.2;128.07
116268;34;b;4.2;119.48
116269;30;c;5.4;102.17
116270;39;a;0.9;274.12
116271;29;c;5.1;99.21
116272;25;c;7.5;125.53
116273;20;b;4.2;174.18
116274;34;c;4.5;126.43
116275;32;c;4.8;128.39
116276;25;c;7.5;114.74
116277;28;c;4.5;118.4
116278;26;c;5.4;99.66
116279;26;c;5.4;88.2
116280;23;b;3.3;199.0
116281;42;a;0.6;305.32
116282;33;c;6.3;124.48
116283;30;b;3.6;147.93
116284;22;c;6.0;142.78
116285;23;b;4.8;149.61
116286;30;c;5.4;145.9
116287;24;b;4.2;123.98
116288;29;b;4.8;147.81
116289;38;a;0.6;311.5
116290;31;c;5.1;110.08
116291;23;b;3.0;144.22
116292;36;c;6.6;96.55
116293;34;c;5.1;121.7
116294;30;c;6.6;88.27
116295;31;b;4.2;143.28
116296;32;c;4.5;141.88
116297;41;a;1.2;302.8
116298;32;c;5.1;127.96
116299;38;c;6.3;127.35
116300;26;b;4.2;121.29
116301;30;b;3.3;102.41
116302;38;c;7.5;108.77
116303;33;c;5.4;132.64
116304;38;c;5.4;95.03
116305;31;c;6.6;117.07
116306;33;a;0.3;539.8
116307;26;b;4.8;176.09
116308;34;c;6.0;119.36
116309;23;a;0.3;389.29
116310;33;c;7.2;95.77
116311;33;c;5.1;141.44
116312;22;b;3.3;128.25
116313;33;c;5.4;141.79
116314;32;c;7.5;95.87
116315;33;c;6.6;106.95
116316;20;b;3.6;179.57
116317;25;b;5.1;168.0
116318;33;a;1.5;304.16
116319;26;b;3.3;111.35
116320;20;b;3.3;132.64
116321;33;b;3.0;116.52
116322;32;c;6.3;152.73
116323;32;c;5.1;116.29
116324;29;b;4.2;166.84
116325;33;c;5.4;151.73
116326;38;c;7.5;114.09
116327;28;c;5.4;92.4
116328;29;c;6.9;137.36
116329;32;b;3.0;109.16
116330;26;c;7.5;107.37
116331;34;a;0.6;373.43
116332;30;c;4.2;111.28
116333;32;c;6.0;116.24
116334;27;b;4.8;135.96
116335;30;c;5.4;93.69
116336;32;b;5.4;180.93
116337;32;a;0.3;252.53
116338;28;c;4.2;75.36
116339;39;a;0.3;324.93
116340;34;c;4.5;133.5
116341;29;c;6.6;100.65
116342;26;b;5.1;151.76
116343;26;b;4.5;180.21
116344;26;b;5.1;128.0
116345;25;b;5.1;133.8
116346;29;c;4.8;113.43
116347;30;c;5.4;84.64
116348;38;c;5.4;144.6
116349;26;b;3.9;214.77
116350;28;b;3.9;136.84
116351;28;b;3.0;124.83
116352;29;c;4.2;93.06
116353;20;b;4.8;151.02
116354;31;a;0.3;474.4
116355;41;a;1.5;363.67
116356;24;b;3.6;142.46
116357;20;b;3.9;114.18
116358;22;c;4.8;111.84
116359;25;b;4.8;149.06
116360;26;b;5.4;143.17
116361;27;c;6.0;155.38
116362;36;c;5.1;137.47
116363;30;c;6.9;136.94
116364;29;b;5.1;133.36
116365;22;b;4.2;153.98
116366;27;c;4.5;103.76
116367;36;c;7.5;121.94
116368;20;b;4.8;127.45
116369;22;b;3.6;114.86
116370;31;b;5.1;207.15
116371;27;b;5.1;118.76
116372;38;c;7.2;132.18
116373;28;c;5.7;126.77
116374;32;c;7.5;113.38
116375;27;b;3.3;165.83
116376;24;b;3.3;183.05
116377;33;b;5.1;153.08
116378;25;b;4.5;134.27
116379;38;c;7.5;116.98
116380;36;c;4.2;99.02
116381;22;c;6.3;123.51
116382;22;b;3.6;131.03
116383;27;b;5.1;161.94
116384;31;c;5.4;110.6
116385;31;b;4.8;165.65
116386;32;a;0.6;310.0
116387;31;b;3.9;197.48
116388;34;c;4.5;100.93
116389;25;b;3.6;174.98
116390;33;b;3.9;110.84
116391;22;b;4.8;171.56
116392;31;c;5.4;152.51
116393;40;a;1.8;442.23
116394;30;c;7.2;106.48
116395;31;c;6.9;98.36
116396;36;c;7.5;128.51
116397;38;c;4.2;148.12
116398;20;b;3.3;199.47
116399;29;b;4.8;162.6
116400;33;a;0.9;256.58
116401;33;c;6.0;99.83
116402;25;b;3.9;109.69
116403;22;b;3.9;144.94
116404;36;c;4.8;128.83
116405;28;c;6.0;135.56
116406;26;b;5.1;126.14
116407;29;c;4.2;87.91
116408;25;c;5.4;127.87
116409;25;b;4.5;109.89
116410;33;c;6.6;151.04
116411;29;b;3.9;124.4
116412;25;c;6.6;154.75
116413;32;a;0.3;339.41
116414;23;a;0.3;518.64
116415;26;b;5.1;142.69
116416;22;c;6.6;92.33
116417;36;c;6.0;108.31
116418;26;c;5.4;134.68
116419;34;b;4.8;209.1
116420;32;c;7.2;129.54
116421;31;b;4.2;156.93
116422;23;a;0.9;427.92
116423;27;b;5.1;124.7
116424;26;b;4.2;123.47
116425;38;c;5.1;111.28
116426;29;c;6.9;117.32
116427;36;a;1.5;279.81
116428;29;c;6.6;93.98
116429;25;b;3.9;139.98
116430;33;c;5.7;107.45
116431;32;c;6.9;144.54
116432;27;b;3.9;120.63
116433;27;b;5.4;157.53
116434;31;a;1.5;504.4
116435;34;c;7.5;117.25
116436;38;c;6.3;126.93
116437;20;b;5.4;155.4
116438;41;a;1.2;444.58
116439;33;b;3.0;147.77
116440;20;b;4.2;182.05
116441;32;c;7.2;111.5
116442;27;b;5.1;143.38
116443;31;c;5.4;122.0
116444;22;c;5.4;120.52
116445;30;c;4.8;121.79
116446;31;c;6.6;108.89
116447;26;b;5.4;152.53
116448;24;b;4.8;157.47
116449;22;b;3.3;178.31
116450;34;c;5.4;122.93
116451;32;c;5.1;141.33
116452;27;b;4.8;161.3
116453;33;b;4.2;82.87
116454;26;b;3.6;153.19
116455;25;c;5.7;122.06
116456;36;a;0.6;334.07
116457;33;b;5.1;166.29
116458;32;c;6.3;165.73
116459;42;a;0.3;386.0
116460;22;c;6.0;127.62
116461;25;c;6.9;134.91
116462;20;b;3.3;99.56
116463;25;c;5.4;97.89
116464;33;c;4.2;113.36
116465;32;b;3.9;162.11
116466;42;a;1.8;300.56
116467;34;b;3.3;116.58
116468;31;c;4.8;132.79
116469;36;c;5.4;128.31
116470;40;a;1.8;307.47
116471;36;c;6.9;146.62
116472;22;c;4.8;121.72
116473;33;b;5.1;202.03
116474;25;b;4.5;113.09
116475;34;b;3.6;160.08
116476;33;c;4.8;140.29
116477;28;c;7.2;111.78
116478;29;c;6.9;123.66
116479;24;b;3.0;164.12
116480;41;a;0.3;380.0
116481;33;b;3.6;150.89
116482;29;a;0.6;296.73
116483;22;b;4.8;141.27
116484;25;b;4.8;129.0
116485;32;c;5.7;106.41
116486;30;c;7.2;99.84
116487;36;c;4.8;89.87
116488;28;c;5.1;106.52
116489;32;b;3.9;148.8
116490;32;c;6.9;74.3
116491;27;b;5.1;133.86
116492;34;a;1.5;450.31
116493;29;c;7.5;122.18
116494;29;a;0.9;477.64
116495;28;b;4.8;164.22
116496;31;a;0.3;333.06
116497;22;b;5.1;124.49
116498;27;c;7.2;128.33
116499;34;c;5.1;122.87
116500;36;c;7.5;112.45
116501;22;b;3.3;146.9
116502;32;c;7.2;113.94
116503;31;b;3.0;157.67
116504;24;b;3.6;131.48
116505;29;b;5.1;133.71
116506;28;b;4.5;190.97
116507;20;b;3.3;149.96
116508;28;c;4.2;113.62
116509;24;b;4.2;175.25
116510;22;b;3.3;166.85
116511;31;c;6.6;93.38
116512;36;a;0.6;415.09
116513;25;b;5.1;158.52
116514;30;c;7.2;137.67
116515;31;c;6.9;101.34
116516;22;b;4.2;142.64
116517;30;a;0.9;436.92
116518;22;c;7.2;141.26
116519;40;a;1.5;368.67
116520;27;c;5.7;135.85
116521;27;c;4.2;128.98
116522;22;c;7.2;110.16
116523;27;b;3.6;138.18
116524;25;c;7.2;94.44
116525;26;b;4.2;142.74
116526;33;b;3.3;114.96
116527;20;b;3.3;120.98
116528;25;c;5.4;119.85
116529;22;c;7.5;94.77
116530;34;b;4.8;175.43
116531;26;c;7.5;109.48
116532;31;b;4.5;159.43
116533;26;c;4.2;101.39
116534;32;c;7.5;121.09
116535;23;b;3.0;107.06
116536;31;c;7.5;119.06
116537;30;a;1.8;465.0
116538;32;b;3.0;137.56
116539;30;c;7.5;83.35
116540;37;a;1.2;370.25
116541;30;c;6.9;134.35
116542;31;c;4.5;111.34
116543;36;c;5.1;131.98
116544;29;b;5.4;156.43
116545;29;c;4.5;132.32
116546;29;b;5.4;99.21
116547;32;c;6.3;111.85
116548;38;a;0.9;355.33
116549;29;c;4.5;136.55
116550;28;b;5.1;146.66
116551;25;c;6.3;108.73
116552;33;b;3.3;126.31
116553;32;a;0.6;480.25
116554;39;a;0.6;342.73
116555;30;c;6.3;143.3
116556;29;c;6.3;136.33
116557;27;c;4.5;135.54
116558;24;b;4.8;145.07
116559;32;c;7.5;115.4
116560;22;b;3.3;161.98
116561;27;c;4.2;130.61
116562;38;c;4.2;134.34
116563;28;b;3.3;156.2
116564;34;c;5.1;134.6
116565;22;b;3.9;141.37
116566;27;c;4.5;128.31
116567;29;b;5.4;153.16
116568;32;c;4.8;100.7
116569;34;c;4.5;115.85
116570;27;c;4.8;112.11
116571;32;c;6.9;129.37
116572;27;c;6.9;109.33
116573;33;b;3.9;144.88
116574;38;c;4.5;121.11
116575;32;b;3.6;109.84
116576;38;c;5.7;121.45
116577;33;b;4.5;171.49
116578;27;c;5.4;118.22
116579;20;b;5.4;113.94
116580;22;c;4.2;97.17
116581;30;c;4.5;141.16
116582;34;b;4.5;156.14
116583;31;c;5.4;112.74
116584;30;c;6.3;127.18
116585;30;b;4.2;139.8
116586;30;a;1.5;376.85
116587;22;c;7.5;121.42
116588;26;c;5.4;90.26
116589;20;b;4.5;153.76
116590;28;b;5.1;122.08
116591;33;b;3.6;189.15
116592;26;c;6.6;118.71
116593;30;c;6.0;137.26
116594;22;b;4.5;160.67
116595;36;c;6.3;93.81
116596;20;b;5.1;133.0
116597;31;b;4.2;129.33
116598;30;c;7.5;155.84
116599;33;b;5.4;160.51
116600;27;c;5.7;106.89
116601;35;a;1.5;330.86
116602;25;b;3.6;162.4
116603;34;a;0.9;262.59
116604;38;a;1.5;312.56
116605;29;c;5.4;127.44
116606;28;c;5.7;121.41
116607;35;a;1.8;338.62
116608;29;c;6.3;112.79
116609;44;a;0.9;265.84
116610;34;c;4.5;99.22
116611;23;a;0.6;292.53
116612;34;c;4.2;114.7
116613;31;c;4.5;133.0
116614;29;b;5.4;167.16
116615;38;c;5.7;119.43
116616;28;b;5.4;205.76
116617;23;b;3.9;184.05
116618;36;c;5.1;106.35
116619;33;c;6.9;100.43
116620;40;a;0.3;528.6
116621;29;c;5.1;129.07
116622;31;b;3.3;146.85
116623;23;a;1.8;301.53
116624;32;c;5.1;140.31
116625;30;c;4.5;141.65
116626;22;b;4.2;135.43
116627;33;b;3.3;126.4
116628;29;b;4.2;150.23
116629;36;c;6.3;114.09
116630;26;c;7.5;103.4
116631;23;b;3.3;121.35
116632;36;c;7.5;134.09
116633;26;b;3.0;145.18
116634;39;a;1.2;359.23
116635;29;c;6.0;91.45
116636;31;c;4.8;147.11
116637;25;b;3.0;167.31
116638;30;b;3.3;113.54
116639;25;c;5.4;115.62
116640;30;b;5.4;189.46
116641;34;b;3.9;161.41
116642;29;a;0.9;244.42
116643;33;b;4.8;156.35
116644;32;c;5.1;105.71
116645;22;c;5.7;147.9
116646;22;c;6.0;141.88
116647;25;c;6.0;82.3
116648;29;c;6.9;130.63
116649;38;c;6.0;102.22
116650;31;b;4.2;153.67
116651;28;c;4.8;113.56
116652;33;b;3.6;150.51
116653;22;c;6.6;126.84
116654;34;b;3.9;140.39
116655;34;c;5.4;138.96
116656;22;b;3.6;130.56
116657;24;b;4.2;149.61
116658;33;c;4.5;124.92
116659;22;c;5.7;134.29
116660;22;b;5.1;176.4
116661;22;c;5.7;113.45
116662;32;c;6.9;92.18
116663;36;c;6.0;103.27
116664;31;c;5.4;149.68
116665;36;c;5.4;104.13
116666;20;b;4.2;168.75
116667;31;c;4.5;132.09
116668;33;c;6.6;115.83
116669;23;b;4.5;197.17
116670;22;b;3.6;182.37
116671;38;c;5.1;96.12
116672;33;a;1.2;391.5
116673;36;c;5.7;102.44
116674;24;b;5.4;138.6
116675;33;c;6.0;110.1
116676;22;b;5.1;118.36
116677;30;c;6.9;122.17
116678;32;a;1.2;414.67
116679;33;c;6.6;135.68
116680;30;c;4.5;120.46
116681;25;c;5.4;128.59
116682;33;c;5.7;149.04
116683;34;b;4.5;165.92
116684;33;b;4.8;148.04
116685;33;c;6.9;100.36
116686;28;c;7.5;73.42
116687;29;c;4.2;108.85
116688;25;c;5.4;97.85
116689;31;a;0.9;485.64
116690;25;b;4.5;124.02
116691;26;b;3.9;203.58
116692;31;b;4.2;90.25
116693;33;c;5.7;166.13
116694;29;c;5.7;107.65
116695;29;b;3.9;149.45
116696;32;b;4.8;169.62
116697;33;b;3.9;147.94
116698;34;c;5.1;101.26
116699;25;c;5.4;129.93
116700;29;c;5.4;134.95
116701;36;c;4.2;126.68
116702;32;c;5.1;146.14
116703;44;a;1.8;441.08
116704;26;c;6.6;152.61
116705;26;b;5.4;149.03
116706;34;c;4.5;131.89
116707;27;c;4.5;109.45
116708;32;a;1.5;464.0
116709;27;c;6.0;103.12
116710;34;c;4.5;132.46
116711;34;c;5.4;114.7
116712;24;b;3.0;181.83
116713;27;b;4.8;145.33
116714;36;c;4.8;123.79
116715;33;c;4.8;136.56
116716;33;c;6.6;105.09
116717;40;a;1.5;377.71
116718;38;c;6.3;122.78
116719;33;c;7.2;102.18
116720;33;c;4.8;125.89
116721;23;b;4.2;124.5
116722;34;c;5.1;88.91
116723;31;b;3.0;126.96
116724;22;b;4.2;133.59
116725;34;b;5.4;164.88
116726;42;a;1.5;284.53
116727;38;c;5.4;87.52
116728;44;a;1.5;346.62
116729;22;c;5.1;117.29
116730;25;c;5.4;110.16
116731;22;b;4.2;106.41
116732;30;c;5.4;133.98
116733;26;b;4.2;113.05
116734;31;b;3.3;112.65
116735;23;b;4.8;132.35
116736;31;a;1.5;368.29
116737;38;c;5.7;137.1
116738;30;c;7.5;118.16
116739;30;b;3.3;119.95
116740;33;c;6.3;86.35
116741;36;c;6.0;89.73
116742;29;c;6.3;110.55
116743;34;b;3.3;132.55
116744;34;b;4.5;157.73
116745;36;c;4.8;114.2
116746;38;c;4.5;176.49
116747;22;c;6.0;104.57
116748;29;c;6.9;177.6
116749;30;b;4.2;178.74
116750;33;c;5.4;110.72
116751;31;b;3.0;151.74
116752;34;c;7.2;113.69
116753;23;b;5.4;190.47
116754;31;b;3.9;133.57
116755;31;c;7.5;114.98
116756;29;b;5.4;150.24
116757;31;c;5.4;145.76
116758;34;c;7.5;145.42
116759;28;c;6.9;146.25
116760;30;b;4.5;191.64
116761;31;b;4.5;146.0
116762;33;c;7.2;103.68
116763;31;c;4.5;128.86
116764;29;c;4.8;128.02
116765;33;c;6.6;130.52
116766;25;b;3.9;170.62
116767;31;c;5.1;102.23
116768;32;c;5.1;103.31
116769;29;c;7.2;116.6
116770;31;c;7.5;124.66
116771;26;c;5.7;130.71
116772;37;a;0.9;318.47
116773;20;b;5.4;107.48
116774;20;c;4.5;101.47
116775;33;b;4.2;139.24
116776;28;c;7.5;117.95
116777;38;c;7.2;165.36
116778;28;b;4.8;128.72
116779;32;c;7.5;114.54
116780;32;c;5.1;92.08
116781;27;b;5.1;156.18
116782;39;a;0.6;420.54
116783;39;a;1.2;271.0
116784;29;b;3.0;207.61
116785;22;b;5.1;153.73
116786;34;c;6.9;106.54
116787;28;c;4.8;96.25
116788;22;b;4.2;169.28
116789;34;c;6.6;145.94
116790;27;c;4.5;135.23
116791;20;b;5.1;115.05
116792;33;b;4.2;164.38
116793;32;b;3.9;225.1
116794;26;c;7.5;120.61
116795;28;b;4.5;181.32
116796;36;c;7.2;124.5
116797;28;c;5.1;106.67
116798;25;c;6.9;97.02
116799;33;c;6.3;126.57
116800;33;c;4.5;102.33
116801;32;c;6.9;129.56
116802;22;c;4.2;87.89
116803;20;b;3.6;125.09
116804;36;c;6.6;131.29
116805;35;a;0.9;389.86
116806;22;b;5.1;141.05
116807;29;b;5.4;145.03
116808;33;b;4.8;157.7
116809;41;a;0.9;297.73
116810;28;b;3.6;164.43
116811;27;b;3.9;160.67
116812;33;b;4.5;160.14
116813;22;b;5.4;125.46
116814;27;c;4.8;103.13
116815;28;c;7.5;95.97
116816;39;a;0.3;343.62
116817;34;c;4.5;120.96
116818;22;b;4.8;212.45
116819;30;b;3.0;141.73
116820;27;c;4.2;126.96
116821;31;b;4.2;141.22
116822;22;b;4.2;111.54
116823;33;c;4.8;119.25
116824;28;b;5.1;146.08
116825;40;a;0.9;308.56
116826;33;a;0.3;320.59
116827;23;b;4.8;129.82
116828;27;b;3.3;121.49
116829;20;b;5.1;180.39
116830;20;b;4.8;128.48
116831;24;b;4.2;120.33
116832;20;b;3.0;173.05
116833;27;b;5.4;166.68
116834;34;b;4.2;130.1
116835;38;c;7.5;145.43
116836;24;b;5.1;106.88
116837;30;c;7.5;126.96
116838;27;c;4.8;107.38
116839;27;b;3.6;195.4
116840;34;c;5.7;124.38
116841;25;b;5.4;200.87
116842;36;c;4.8;106.19
116843;28;b;3.0;136.68
116844;25;c;7.2;86.39
116845;25;c;5.7;128.06
116846;28;b;5.1;125.67
116847;29;b;3.3;110.09
116848;34;b;4.8;149.47
116849;27;b;3.9;141.36
116850;22;b;5.4;126.4
116851;32;c;6.3;147.08
116852;28;c;6.3;119.67
116853;38;c;5.7;109.47
116854;34;c;7.5;141.29
116855;27;c;5.4;118.29
116856;36;c;4.2;115.86
116857;20;b;4.8;147.21
116858;29;c;4.2;128.36
116859;29;b;3.9;142.33
116860;34;b;3.6;162.32
116861;32;c;6.6;109.94
116862;24;b;3.0;137.75
116863;31;b;3.3;162.72
116864;29;a;1.8;452.54
116865;32;b;3.9;157.26
116866;29;b;4.8;227.0
116867;36;c;4.2;105.53
116868;32;b;3.3;168.24
116869;30;c;5.1;111.56
116870;26;b;4.8;208.21
116871;38;c;7.5;96.68
116872;32;c;6.6;131.51
116873;38;c;6.3;104.0
116874;35;a;0.3;272.38
116875;33;b;4.2;123.95
116876;27;c;6.6;101.21
116877;37;a;0.9;492.45
116878;31;c;4.5;141.68
116879;26;b;4.8;163.46
116880;30;c;4.5;141.06
116881;32;c;4.5;132.24
116882;20;b;4.2;193.0
116883;29;c;6.9;155.67
116884;34;c;6.9;83.62
116885;22;b;5.1;128.47
116886;30;b;3.6;141.88
116887;29;b;3.3;141.15
116888;34;c;5.4;110.78
116889;27;c;4.8;122.35
116890;26;b;5.4;119.18
116891;31;b;4.8;171.64
116892;31;c;4.8;124.98
116893;26;b;3.0;116.19
116894;28;b;4.2;131.73
116895;22;c;5.4;104.87
116896;27;b;4.8;151.44
116897;38;c;6.6;117.57
116898;29;b;4.5;184.47
116899;26;c;4.8;115.37
116900;32;b;3.9;163.21
116901;34;c;6.6;117.54
116902;22;b;4.5;142.51
116903;34;c;4.8;125.29
116904;26;c;4.5;102.91
116905;22;c;4.5;103.4
116906;29;c;6.6;107.7
116907;25;b;3.3;178.1
116908;28;b;3.6;164.75
116909;34;b;4.2;136.58
116910;33;c;4.2;112.76
116911;22;b;3.3;161.1
116912;34;b;3.3;119.91
116913;29;c;4.8;109.13
116914;29;b;5.1;135.17
116915;33;b;4.5;157.31
116916;26;b;4.5;234.97
116917;32;a;0.9;296.69
116918;32;c;5.4;138.7
116919;30;b;5.1;165.14
116920;36;a;1.8;273.37
116921;29;c;5.4;119.09
116922;23;a;0.3;291.79
116923;29;c;6.3;152.58
116924;34;b;3.6;123.23
116925;32;c;7.5;116.16
116926;28;c;7.5;99.39
116927;34;c;6.9;131.54
116928;34;c;6.3;117.05
116929;35;a;1.5;299.24
116930;31;c;4.8;133.62
116931;33;b;3.6;126.14
116932;25;c;7.5;107.45
116933;36;c;6.0;127.6
116934;26;c;6.6;109.97
116935;36;c;6.9;128.96
116936;26;c;4.5;124.52
116937;31;c;7.5;149.25
116938;32;b;4.5;149.86
116939;22;b;4.2;150.72
116940;34;b;3.9;186.75
116941;34;b;3.3;169.1
116942;24;b;4.5;146.63
116943;33;b;3.3;158.63
116944;34;c;4.5;88.26
116945;28;b;4.2;156.33
116946;27;b;5.4;149.59
116947;22;b;4.8;126.92
116948;28;b;4.2;132.36
116949;28;b;3.9;128.66
116950;38;a;0.9;340.07
116951;27;b;5.1;119.74
116952;26;c;5.7;134.09
116953;27;b;3.0;189.49
116954;26;c;5.4;71.13
116955;27;c;5.4;133.69
116956;36;c;6.9;124.12
116957;33;c;5.1;109.59
116958;25;b;4.8;137.98
116959;26;c;5.7;93.19
116960;22;c;5.1;110.49
116961;28;b;4.2;144.75
116962;28;b;3.6;167.38
116963;38;c;5.1;119.6
116964;31;c;4.2;100.59
116965;33;c;6.9;137.66
116966;22;b;3.3;113.0
116967;28;b;5.1;137.47
116968;31;b;3.3;180.49
116969;31;c;5.4;121.98
116970;38;c;5.7;135.02
116971;29;a;0.9;449.08
116972;29;a;1.8;385.77
116973;25;c;6.3;104.98
116974;38;c;6.6;120.39
116975;31;c;7.2;152.49
116976;27;b;3.0;174.31
116977;31;c;4.8;105.4
116978;22;c;5.7;74.39
116979;27;c;6.6;104.45
116980;34;a;0.3;294.31
116981;33;b;4.5;191.34
116982;26;c;6.6;105.52
116983;36;c;6.6;133.67
116984;34;c;7.5;98.05
116985;22;c;6.0;155.23
116986;23;b;3.9;120.92
116987;29;c;4.5;102.67
116988;20;b;3.3;128.65
116989;30;c;6.9;121.81
116990;22;c;6.0;101.56
116991;36;c;6.0;110.79
116992;28;b;4.2;159.82
116993;29;c;4.2;110.27
116994;34;b;5.1;149.56
116995;37;a;0.9;392.83
116996;32;b;3.9;167.88
116997;29;c;4.8;126.89
116998;24;b;4.8;135.56
116999;27;c;4.5;132.65
117000;26;b;4.8;132.29
117001;27;b;3.3;142.24
117002;26;c;6.3;151.96
117003;24;b;4.2;146.09
117004;22;b;5.1;133.98
117005;27;b;5.1;118.67
117006;31;c;5.1;106.04
117007;41;a;0.9;371.42
117008;31;b;3.0;170.32
117009;33;c;6.6;116.82
117010;32;a;1.2;340.56
117011;31;b;5.4;175.57
117012;27;c;7.2;111.25
117013;33;b;3.9;173.7
117014;22;c;6.3;117.7
117015;33;b;4.2;121.93
117016;23;b;5.4;176.43
117017;36;c;5.1;120.71
117018;22;b;4.2;170.33
117019;29;c;4.8;98.9
117020;32;b;3.9;152.18
117021;32;b;3.9;134.49
117022;36;c;7.2;122.02
117023;35;a;1.8;286.41
117024;29;c;5.4;142.69
117025;28;c;5.4;108.94
117026;28;c;6.9;116.74
117027;32;b;3.0;116.18
117028;40;a;1.8;326.35
117029;22;c;4.8;119.88
117030;34;b;3.0;118.27
117031;28;b;3.3;105.96
117032;22;c;7.5;139.77
117033;33;c;7.5;100.03
117034;38;c;4.5;93.41
117035;26;c;6.0;99.3
117036;36;c;5.1;98.33
117037;31;c;6.0;149.71
117038;26;c;6.6;109.74
117039;32;b;4.2;167.14
117040;30;b;3.6;109.2
117041;32;c;4.5;96.04
117042;20;b;3.3;129.64
117043;29;c;5.1;106.58
117044;22;b;4.5;144.41
117045;39;a;1.8;358.62
117046;33;c;4.5;115.32
117047;30;c;7.2;144.6
117048;25;c;5.7;113.43
117049;28;b;3.6;130.07
117050;25;b;5.1;120.1
117051;33;a;0.9;357.47
117052;42;a;0.6;339.85
117053;20;b;3.0;140.27
117054;22;b;4.2;140.46
117055;23;b;4.8;158.14
117056;22;b;4.8;134.19
117057;26;b;3.9;150.13
117058;28;c;6.3;99.08
117059;33;c;5.4;96.61
117060;30;c;7.5;91.29
117061;34;c;7.2;99.16
117062;27;c;6.9;121.16
117063;31;c;6.9;84.12
117064;34;b;4.2;147.4
117065;31;b;3.3;142.39
117066;26;b;3.9;139.18
117067;31;b;3.6;155.05
117068;38;c;6.6;118.05
