cliente;perfil;valor_total_ticket;idade;renda_sm;recorrencia
95236;;4534;33;0.3;10
95237;;4988;26;5.4;41
95238;;6980;27;7.5;59
95239;;6923;34;4.2;64
95240;;7933;38;7.5;48
95241;;6318;34;5.4;43
95242;;5220;32;0.6;10
95243;;5915;29;7.5;51
95244;;7127;34;6.9;54
95245;;5329;37;0.9;13
95246;;4827;29;0.6;12
95247;;6845;22;4.2;41
95248;;4905;41;1.5;19
95249;;6335;34;4.8;30
95250;;5496;32;4.8;30
95251;;5412;29;3.3;45
95252;;7068;34;4.5;44
95253;;6309;22;7.5;52
95254;;6484;31;5.1;52
95255;;7313;36;5.7;48
95256;;5823;30;3;51
95257;;6843;20;3.3;48
95258;;4808;31;1.2;19
95259;;7643;29;4.8;52
95260;;6129;38;7.2;54
95261;;5248;24;4.5;44
95262;;6966;22;5.7;53
95263;;6089;23;4.5;49
95264;;4992;22;4.5;49
95265;;6599;33;6.9;52
95266;;6876;22;4.5;63
95267;;5928;22;3.6;41
95268;;5866;23;3.6;48
95269;;6147;20;4.2;41
95270;;7751;26;4.5;58
95271;;6780;24;5.4;46
95272;;6208;33;7.2;51
95273;;4973;23;3.3;37
95274;;6471;25;6.9;69
95275;;6591;26;5.4;60
95276;;6208;31;4.2;42
95277;;6078;27;3;33
95278;;6792;23;4.8;46
95279;;5097;26;4.8;51
95280;;5967;32;5.1;48
95281;;5299;34;5.4;39
95282;;6131;24;3.3;33
95283;;6902;23;5.4;44
95284;;7286;36;4.5;45
95285;;4955;31;5.4;39
95286;;6349;36;4.8;61
95287;;5832;22;4.5;41
95288;;6818;27;4.2;48
95289;;6146;31;6.6;59
95290;;6991;24;5.1;50
95291;;5584;37;0.6;13
95292;;5210;33;3.9;46
95293;;4724;41;0.6;17
95294;;7637;30;7.2;66
95295;;7407;38;7.2;66
95296;;7724;31;6.3;64
95297;;7969;34;5.7;48
95298;;6146;29;5.4;48
95299;;6134;27;5.4;43
95300;;6346;34;5.4;49
95301;;7605;29;6;64
95302;;4517;44;0.6;12
95303;;6590;29;4.5;33
95304;;7669;26;5.7;64
95305;;7037;32;4.2;36
95306;;5884;23;1.5;17
95307;;6796;34;4.8;49
95308;;7790;30;5.7;58
95309;;6923;32;6.9;55
95310;;5696;32;4.5;33
95311;;7185;27;7.5;69
95312;;5607;32;5.4;49
95313;;5123;24;3.6;33
95314;;5675;31;6;63
95315;;5409;24;3.9;39
95316;;7471;36;4.2;60
95317;;6582;28;3.6;35
95318;;5762;29;5.1;51
95319;;7903;36;6.6;53
95320;;5543;39;0.9;17
95321;;6194;33;7.2;52
95322;;5032;32;3.9;49
95323;;7025;33;4.2;40
95324;;4968;39;0.6;16
95325;;5879;30;0.3;15
95326;;6008;27;4.2;53
95327;;6201;28;3.3;44
95328;;6330;22;5.7;50
95329;;7170;30;4.5;61
95330;;7738;38;4.8;56
95331;;6743;28;6.3;57
95332;;7454;31;6.3;54
95333;;6128;28;3.6;38
95334;;4933;41;0.9;19
95335;;6787;30;3.9;49
95336;;6294;36;6.6;48
95337;;5697;23;4.5;41
95338;;5750;34;0.9;19
95339;;5233;41;1.2;17
95340;;6993;36;6.9;63
95341;;6510;24;5.4;40
95342;;6201;23;3.6;48
95343;;5214;29;4.8;37
95344;;6709;36;4.5;55
95345;;6486;29;3.3;42
95346;;6355;20;3.9;38
95347;;7211;36;6;54
95348;;6803;27;4.2;43
95349;;5691;25;3.3;48
95350;;6401;28;3.6;36
95351;;6969;26;3;39
95352;;5853;25;5.1;37
95353;;7011;23;3;37
95354;;7362;27;6.3;54
95355;;5433;29;5.1;50
95356;;6466;26;4.8;38
95357;;6303;23;4.8;51
95358;;6342;25;6.9;52
95359;;7186;34;7.5;54
95360;;5940;26;4.2;55
95361;;5191;34;4.2;33
95362;;6307;20;3.3;39
95363;;7921;32;6;48
95364;;5095;35;0.6;11
95365;;6652;31;4.5;33
95366;;5860;23;3;51
95367;;7222;33;7.2;52
95368;;6206;34;5.1;38
95369;;5801;28;5.4;51
95370;;6569;38;7.2;63
95371;;6786;25;7.5;67
95372;;7090;20;5.1;46
95373;;6975;30;5.1;56
95374;;6944;31;4.5;49
95375;;4910;20;3;50
95376;;6771;31;4.5;42
95377;;7335;31;6.6;51
95378;;5614;32;3.3;51
95379;;7419;22;7.5;54
95380;;6169;30;5.7;59
95381;;5235;24;4.5;36
95382;;6088;33;6.9;61
95383;;5668;23;3;41
95384;;6953;20;3.9;48
95385;;6498;24;5.1;35
95386;;6268;22;6;45
95387;;6208;31;4.8;57
95388;;6850;28;5.7;45
95389;;6238;36;6;48
95390;;6186;23;5.4;30
95391;;4947;23;4.2;35
95392;;5505;33;4.8;41
95393;;7028;23;5.4;48
95394;;6219;25;4.5;54
95395;;6977;33;4.5;41
95396;;7701;34;5.7;63
95397;;5271;32;1.2;19
95398;;5992;24;4.5;41
95399;;7337;31;4.2;53
95400;;6808;33;7.5;58
95401;;7435;30;4.5;45
95402;;5653;33;5.1;49
95403;;7356;32;6;53
95404;;6634;25;5.1;49
95405;;6128;28;3.9;36
95406;;7141;36;6.9;66
95407;;6326;25;4.5;43
95408;;6360;31;4.2;43
95409;;4783;36;0.9;12
95410;;6015;28;7.5;52
95411;;6947;33;4.8;39
95412;;6383;38;6.9;49
95413;;7124;33;5.7;51
95414;;6043;33;4.5;48
95415;;6428;28;4.5;51
95416;;6382;28;3.6;35
95417;;6237;28;4.8;44
95418;;5676;33;3.9;44
95419;;5664;28;5.4;64
95420;;5968;30;4.5;54
95421;;5247;41;1.8;15
95422;;5999;29;7.5;63
95423;;5697;32;6;69
95424;;6059;36;7.2;49
95425;;6714;34;6.9;45
95426;;6827;20;5.4;39
95427;;6994;25;5.4;63
95428;;5885;28;5.1;30
95429;;7053;34;5.1;40
95430;;6955;28;6.9;60
95431;;7759;32;4.8;69
95432;;6482;26;3.6;43
95433;;6176;23;3.3;35
95434;;4446;39;1.8;13
95435;;5101;33;4.2;35
95436;;6135;28;4.2;64
95437;;5010;37;1.5;10
95438;;6415;31;3.6;33
95439;;7735;26;5.1;50
95440;;5642;30;6;48
95441;;6026;29;5.4;45
95442;;6919;25;7.5;67
95443;;5583;25;4.8;48
95444;;4919;26;6;66
95445;;7782;36;6.6;67
95446;;6110;27;6.3;48
95447;;4918;20;4.5;44
95448;;6135;31;5.4;41
95449;;6827;22;4.2;51
95450;;4826;40;1.2;13
95451;;7704;36;5.7;49
95452;;7345;27;5.1;57
95453;;7219;28;6.3;61
95454;;6160;30;5.1;46
95455;;4711;41;1.8;11
95456;;7724;25;4.5;56
95457;;6480;32;4.2;64
95458;;6406;25;7.5;59
95459;;7312;22;4.2;52
95460;;6824;31;6;54
95461;;6674;28;3.3;35
95462;;4540;38;1.8;19
95463;;5655;24;5.4;50
95464;;6118;38;5.7;63
95465;;6776;27;5.4;33
95466;;7399;26;4.8;49
95467;;7621;22;7.5;69
95468;;6763;29;5.4;48
95469;;6597;25;6.9;61
95470;;5860;33;6.6;57
95471;;6154;29;4.8;45
95472;;6159;31;4.8;57
95473;;6534;27;6.9;56
95474;;6551;34;3;46
95475;;5736;23;1.2;13
95476;;6539;29;6;51
95477;;7321;31;6.9;52
95478;;4917;25;7.5;49
95479;;6978;22;3.3;49
95480;;6302;25;7.2;55
95481;;5750;30;5.7;58
95482;;6764;27;4.2;37
95483;;6656;27;3.9;44
95484;;6617;26;5.1;33
95485;;6913;32;7.5;56
95486;;7434;31;6.9;69
95487;;5192;31;4.8;47
95488;;6326;33;3;35
95489;;5510;30;1.5;14
95490;;5470;23;1.5;10
95491;;6005;28;7.5;60
95492;;7930;30;6.6;56
95493;;6451;27;6.3;52
95494;;6484;23;3;41
95495;;6488;29;6.9;54
95496;;4915;41;0.6;17
95497;;6573;32;3.9;47
95498;;5890;34;5.1;58
95499;;5256;32;3.6;46
95500;;6498;29;4.2;42
95501;;5715;26;3.9;37
95502;;6028;25;5.1;48
95503;;4975;31;4.2;52
95504;;6458;33;5.4;66
95505;;6325;28;5.4;56
95506;;6271;31;3;44
95507;;5966;27;5.1;56
95508;;5598;29;3.9;35
95509;;4680;39;1.2;19
95510;;5982;31;5.1;43
95511;;6069;29;5.4;30
95512;;5723;23;0.3;12
95513;;6240;33;3.6;39
95514;;7607;26;7.5;54
95515;;6472;22;3.6;43
95516;;5675;30;6.6;51
95517;;4925;38;5.4;49
95518;;5671;31;4.8;30
95519;;4527;40;1.2;13
95520;;5772;36;7.2;56
95521;;7208;26;4.5;50
95522;;5227;31;5.4;33
95523;;7016;32;5.1;47
95524;;7666;29;7.2;52
95525;;6526;30;5.1;47
95526;;6796;25;7.5;56
95527;;7932;25;4.5;66
95528;;7782;22;4.2;57
95529;;5885;28;4.8;63
95530;;5691;32;3.9;35
95531;;6489;27;6;50
95532;;7425;29;4.2;53
95533;;6408;23;3.3;42
95534;;6596;38;4.8;67
95535;;5476;29;3;46
95536;;6250;31;5.1;39
95537;;7473;28;6.9;54
95538;;6023;20;3.9;47
95539;;5850;32;6.6;55
95540;;5938;28;4.2;67
95541;;5242;24;4.2;38
95542;;5988;27;3.3;47
95543;;7258;32;6;52
95544;;6721;29;6.6;50
95545;;5602;25;6.9;66
95546;;4952;33;5.4;37
95547;;7320;38;4.5;49
95548;;5151;30;5.1;46
95549;;6002;25;3;36
95550;;6557;22;3.6;46
95551;;5252;25;4.5;44
95552;;5919;32;4.8;48
95553;;5866;25;6.9;45
95554;;6502;33;6.6;48
95555;;6054;38;7.5;64
95556;;7417;28;5.4;45
95557;;5979;29;4.8;48
95558;;6298;30;6.3;48
95559;;6355;29;3.3;30
95560;;6127;25;4.5;42
95561;;6850;26;6.6;54
95562;;5836;32;3.9;35
95563;;7617;29;5.4;67
95564;;6063;34;5.4;47
95565;;6110;30;5.1;40
95566;;7033;20;4.5;37
95567;;5519;29;4.2;44
95568;;7955;31;6.3;66
95569;;7953;32;5.7;63
95570;;7988;29;4.5;56
95571;;4971;39;0.3;13
95572;;6566;25;7.2;51
95573;;7299;33;7.2;57
95574;;4956;31;1.2;17
95575;;7740;22;6.3;48
95576;;6857;34;4.2;60
95577;;6954;24;5.1;38
95578;;5103;24;4.2;36
95579;;7349;28;6.6;56
95580;;5260;28;5.1;42
95581;;7998;34;6.3;45
95582;;6258;32;4.5;58
95583;;5516;31;5.1;44
95584;;4972;29;3.3;48
95585;;6503;26;4.8;48
95586;;6402;23;4.2;46
95587;;4343;38;1.8;19
95588;;4972;28;4.2;51
95589;;4884;30;0.3;13
95590;;7114;38;5.7;51
95591;;6518;28;3.6;44
95592;;6742;26;4.2;64
95593;;5210;24;5.1;41
95594;;7659;27;7.5;55
95595;;7646;30;6.3;51
95596;;5660;28;3.3;43
95597;;5779;35;0.3;16
95598;;6032;31;3.6;33
95599;;6163;29;4.2;47
95600;;6332;30;3.6;47
95601;;6768;33;3.3;33
95602;;6586;26;4.2;37
95603;;4690;38;1.5;14
95604;;6953;32;4.2;39
95605;;6766;26;5.1;46
95606;;5886;32;3.6;45
95607;;5837;25;7.2;56
95608;;6868;36;7.5;56
95609;;7117;34;6.9;50
95610;;7353;29;6.6;45
95611;;6304;31;3.3;51
95612;;7068;29;3;42
95613;;7764;29;4.5;66
95614;;6252;30;5.1;41
95615;;6715;32;3.9;43
95616;;5969;30;6.3;57
95617;;6443;22;6.3;59
95618;;5936;32;5.7;54
95619;;6993;38;7.5;48
95620;;7931;27;6.6;56
95621;;4438;39;0.3;10
95622;;6913;22;6;49
95623;;7694;26;5.1;58
95624;;5261;34;4.5;47
95625;;5778;20;3.3;33
95626;;5545;30;1.2;14
95627;;7677;34;6.6;67
95628;;6162;28;5.1;39
95629;;5220;28;5.1;37
95630;;6556;28;4.8;51
95631;;6920;26;4.5;53
95632;;4629;44;0.9;14
95633;;5670;23;3.6;33
95634;;5424;31;5.1;43
95635;;5930;31;3.6;48
95636;;4977;30;0.9;11
95637;;6083;33;5.1;66
95638;;6282;26;3;50
95639;;5792;24;3.9;47
95640;;7914;31;6.6;63
95641;;4929;36;6.6;57
95642;;6591;38;6.9;64
95643;;5007;23;4.8;42
95644;;5719;32;5.4;63
95645;;5538;33;4.5;36
95646;;5463;27;4.8;39
95647;;6595;33;7.5;67
95648;;4455;39;1.8;15
95649;;7975;27;4.5;60
95650;;6822;28;5.4;42
95651;;7401;31;5.1;48
95652;;5446;38;1.2;19
95653;;5853;36;7.5;66
95654;;6311;36;7.2;49
95655;;5629;29;7.5;55
95656;;6416;28;5.4;41
95657;;7337;28;6.3;55
95658;;6015;25;4.2;33
95659;;6216;33;4.5;53
95660;;5002;25;3.3;35
95661;;5793;23;4.2;36
95662;;6295;25;6.6;54
95663;;5116;25;3.3;42
95664;;7438;31;4.5;53
95665;;5359;36;0.9;13
95666;;5770;29;4.8;64
95667;;5116;32;4.8;41
95668;;6995;30;4.5;51
95669;;6334;31;6.3;52
95670;;6864;25;7.5;60
95671;;7275;25;7.5;58
95672;;4987;30;6;66
95673;;5733;26;5.7;52
95674;;5444;31;3.6;44
95675;;6043;27;5.1;55
95676;;7625;22;6.6;55
95677;;6852;34;4.5;45
95678;;5015;29;4.5;48
95679;;7389;26;4.5;52
95680;;6209;27;3.6;38
95681;;6997;36;6;49
95682;;6282;25;6.9;50
95683;;6723;24;3.6;30
95684;;5601;31;3.3;49
95685;;6176;24;4.8;51
95686;;4934;38;5.1;59
95687;;4930;30;3.3;35
95688;;5378;35;0.9;10
95689;;4946;26;5.7;56
95690;;7326;26;4.5;51
95691;;6712;26;4.2;69
95692;;6325;26;4.2;43
95693;;7281;25;5.1;53
95694;;5874;34;4.8;69
95695;;5546;34;4.8;33
95696;;6988;38;4.2;55
95697;;6127;36;6.9;55
95698;;4329;44;0.9;19
95699;;5425;28;5.4;39
95700;;6915;34;5.4;38
95701;;5149;20;3;38
95702;;7120;25;6.3;67
95703;;5228;22;3.6;49
95704;;5706;25;5.1;43
95705;;6271;31;4.8;56
95706;;5249;25;5.4;35
95707;;5824;31;4.5;57
95708;;6987;27;4.5;61
95709;;6408;24;5.4;45
95710;;6798;38;7.5;58
95711;;5695;34;4.8;50
95712;;5259;20;4.5;50
95713;;7215;38;6.6;60
95714;;5224;26;3.3;43
95715;;4671;37;0.3;15
95716;;6001;26;5.1;67
95717;;4596;32;1.8;11
95718;;7301;30;6.9;63
95719;;6522;29;4.2;45
95720;;5814;25;4.2;51
95721;;7784;32;4.2;56
95722;;5452;20;4.2;37
95723;;4992;24;4.5;45
95724;;7153;34;4.2;64
95725;;6634;28;4.5;38
95726;;7092;28;3.6;33
95727;;4959;29;5.1;59
95728;;6709;32;4.2;63
95729;;4870;35;1.5;13
95730;;6388;27;3.3;45
95731;;5828;29;5.4;35
95732;;6013;20;4.2;37
95733;;6993;36;7.2;53
95734;;6419;31;4.5;47
95735;;6938;36;6;53
95736;;7489;22;5.1;45
95737;;6932;38;6.9;56
95738;;6986;29;5.4;41
95739;;7937;29;7.5;64
95740;;5447;27;4.2;47
95741;;6006;27;3.3;48
95742;;6527;24;3.3;48
95743;;6678;28;3.9;50
95744;;6983;27;3;45
95745;;7339;28;4.2;56
95746;;6393;29;4.2;66
95747;;7279;22;6.6;59
95748;;6382;29;3.9;50
95749;;6912;26;6.9;55
95750;;6925;30;3.3;40
95751;;5956;38;6.9;58
95752;;6092;25;3;39
95753;;6072;30;6.6;51
95754;;4947;23;4.8;37
95755;;4955;34;3;40
95756;;7695;25;4.8;66
95757;;6307;28;6;54
95758;;4538;31;0.3;19
95759;;5487;38;0.3;13
95760;;5803;29;1.5;14
95761;;5966;29;5.7;64
95762;;6648;28;3.6;46
95763;;5618;34;6.3;67
95764;;6716;28;5.1;54
95765;;6510;38;4.8;57
95766;;6889;31;4.2;64
95767;;5605;33;3.6;38
95768;;6019;27;5.1;36
95769;;6253;27;3.3;50
95770;;6704;31;4.8;48
95771;;5642;34;6.3;50
95772;;7967;33;4.2;55
95773;;4649;32;1.5;16
95774;;6955;27;4.5;59
95775;;7350;27;6.3;67
95776;;4470;38;0.6;15
95777;;7660;33;6.3;51
95778;;5966;27;4.2;54
95779;;5355;44;0.9;15
95780;;7925;34;5.7;60
95781;;7313;29;4.2;63
95782;;6446;34;4.5;33
95783;;4491;30;0.3;10
95784;;6545;26;5.1;49
95785;;6761;34;3;39
95786;;6344;36;5.1;57
95787;;5475;23;5.1;49
95788;;6875;27;3;48
95789;;6712;36;5.4;57
95790;;6152;31;5.4;64
95791;;6476;34;7.2;63
95792;;5960;25;3;40
95793;;7496;29;7.2;69
95794;;6180;23;4.2;51
95795;;5496;24;3.9;50
95796;;6138;36;4.5;50
95797;;5895;36;0.6;19
95798;;5035;25;5.1;45
95799;;4969;31;0.6;12
95800;;5869;26;5.4;50
95801;;7219;29;7.5;53
95802;;4958;34;6.6;48
95803;;6962;28;6.6;67
95804;;4850;29;0.6;10
95805;;6247;25;4.5;61
95806;;4911;31;6.3;69
95807;;5672;38;6.3;63
95808;;4413;39;0.3;12
95809;;5823;41;1.2;17
95810;;5237;25;5.4;50
95811;;7482;33;4.8;56
95812;;6592;34;5.4;54
95813;;7756;29;4.2;50
95814;;5664;26;7.2;66
95815;;4988;34;4.8;35
95816;;5059;20;3.3;50
95817;;5274;23;4.8;46
95818;;6581;28;3.6;43
95819;;4631;33;0.6;13
95820;;6316;23;3.6;51
95821;;6246;36;4.8;61
95822;;6356;34;4.5;57
95823;;4983;30;3.9;49
95824;;6038;26;3.9;41
95825;;5942;27;5.4;30
95826;;7132;31;4.2;49
95827;;6009;33;5.1;57
95828;;6134;22;4.2;45
95829;;7789;26;6;59
95830;;5532;34;4.8;38
95831;;5947;33;5.1;58
95832;;4946;22;4.8;47
95833;;4992;29;0.3;17
95834;;7302;30;4.8;55
95835;;5872;33;5.1;59
95836;;6064;29;4.2;44
95837;;6903;29;6.6;57
95838;;6779;28;4.8;49
95839;;7119;33;5.1;45
95840;;6531;29;4.5;61
95841;;6814;29;4.8;39
95842;;5633;29;4.5;45
95843;;5589;32;1.5;19
95844;;7110;22;6;64
95845;;6585;27;4.8;64
95846;;5474;34;5.1;33
95847;;6467;31;6;58
95848;;6428;20;3.9;47
95849;;5023;28;5.4;43
95850;;6836;30;4.5;46
95851;;6386;32;4.8;54
95852;;6127;22;3.6;43
95853;;7790;38;7.2;59
95854;;6513;27;4.2;39
95855;;6880;31;4.8;35
95856;;6361;20;5.4;36
95857;;7174;33;7.5;63
95858;;6544;26;4.2;61
95859;;4931;38;6.6;63
95860;;7405;34;5.4;55
95861;;5532;27;3.3;51
95862;;7485;22;6;52
95863;;6118;29;6.9;63
95864;;7025;30;4.5;39
95865;;6204;33;3;39
95866;;6468;33;6;56
95867;;6470;25;4.5;30
95868;;7687;33;4.5;55
95869;;6626;33;4.2;43
95870;;6829;24;4.2;38
95871;;7442;33;6.6;45
95872;;5428;41;0.3;15
95873;;6662;28;5.1;46
95874;;5650;28;4.2;57
95875;;6639;26;4.8;35
95876;;7768;31;4.2;64
95877;;5257;31;3.9;35
95878;;6982;34;3.6;33
95879;;7732;30;7.5;61
95880;;7318;27;5.4;50
95881;;5642;33;4.2;51
95882;;5659;28;7.5;48
95883;;6475;24;3;48
95884;;5180;28;3.3;41
95885;;5133;34;5.4;41
95886;;6862;29;3;38
95887;;6862;27;3.6;46
95888;;4315;38;1.5;10
95889;;7471;33;6.9;45
95890;;7111;29;6;53
95891;;5940;22;6;63
95892;;4935;36;6;50
95893;;6984;27;4.5;30
95894;;6463;29;4.8;51
95895;;5920;27;3;49
95896;;6019;34;6.9;49
95897;;6461;34;4.8;45
95898;;5978;36;4.2;50
95899;;6425;25;4.5;66
95900;;7266;25;6.9;49
95901;;6078;24;4.8;35
95902;;5578;34;3.9;45
95903;;7232;31;5.1;57
95904;;6039;31;6;67
95905;;5154;22;3.9;35
95906;;6410;25;6.3;55
95907;;6227;28;3.3;50
95908;;7420;30;5.1;57
95909;;6738;34;3.3;30
95910;;5613;26;4.2;48
95911;;4963;22;5.1;52
95912;;7794;34;6.3;51
95913;;5466;25;5.4;30
95914;;5253;24;3.6;41
95915;;5513;20;4.2;41
95916;;7625;27;6.9;63
95917;;6703;34;4.8;33
95918;;5757;30;4.2;38
95919;;5839;35;1.8;11
95920;;6582;32;6.9;67
95921;;6804;29;4.8;38
95922;;7380;38;4.2;50
95923;;7116;28;4.8;55
95924;;6951;34;4.8;67
95925;;7766;22;6.3;54
95926;;7611;26;5.4;63
95927;;7246;26;6.9;67
95928;;6907;33;4.8;46
95929;;6984;31;3.6;43
95930;;6982;29;4.5;39
95931;;6735;31;6.6;69
95932;;5853;24;3.3;41
95933;;6194;38;4.8;50
95934;;5122;33;3.3;46
95935;;5607;27;6.6;58
95936;;4991;28;3.9;47
95937;;7786;29;4.5;51
95938;;6488;23;5.1;30
95939;;6323;27;4.2;51
95940;;5943;30;4.2;43
95941;;6139;30;5.1;37
95942;;5660;26;6.6;60
95943;;7411;25;6.3;59
95944;;6397;31;4.2;56
95945;;7354;28;5.7;54
95946;;7605;26;4.5;54
95947;;7156;34;5.7;63
95948;;6907;30;7.2;56
95949;;5324;44;1.5;19
95950;;6571;26;3.6;38
95951;;6452;31;4.5;64
95952;;6531;25;5.1;59
95953;;7392;26;6.9;51
95954;;5005;36;0.3;12
95955;;6005;26;4.5;45
95956;;6756;28;4.8;59
95957;;5288;23;3.6;37
95958;;5865;29;4.2;33
95959;;7092;27;4.8;48
95960;;6707;32;5.7;54
95961;;6136;31;6.6;51
95962;;5645;38;7.2;52
95963;;4967;42;0.3;12
95964;;6787;30;6.6;60
95965;;7291;38;5.1;63
95966;;5896;26;3.9;48
95967;;4389;41;0.9;10
95968;;5087;37;0.6;14
95969;;5952;28;6;67
95970;;4935;28;6.3;50
95971;;6940;25;4.5;51
95972;;6181;32;5.4;49
95973;;5624;29;6.6;52
95974;;5563;22;5.1;51
95975;;6619;28;4.2;38
95976;;7415;31;6.9;55
95977;;7169;31;6;52
95978;;5664;25;3.6;47
95979;;4726;38;0.3;19
95980;;5603;27;3;46
95981;;6038;26;5.7;55
95982;;4364;23;0.3;19
95983;;7350;22;4.8;60
95984;;7065;33;4.8;44
95985;;7495;36;4.5;69
95986;;6230;31;6.6;57
95987;;6255;22;6.9;52
95988;;5732;27;3.3;40
95989;;5739;24;5.4;49
95990;;7745;29;5.7;66
95991;;4915;28;4.2;51
95992;;6380;36;6;51
95993;;7625;32;6.3;55
95994;;5790;36;7.5;63
95995;;5209;23;3;46
95996;;5628;26;5.4;56
95997;;5646;34;6.3;63
95998;;6244;28;3.6;49
95999;;7291;31;6.3;67
96000;;7947;33;7.5;56
96001;;4893;42;0.3;15
96002;;6175;27;6.6;60
96003;;6586;30;5.4;51
96004;;4931;23;4.5;43
96005;;6653;34;5.1;43
96006;;6283;31;5.1;33
96007;;6058;34;6.6;45
96008;;7310;30;6.6;50
96009;;6493;25;3.9;47
96010;;5932;30;5.1;41
96011;;5763;30;4.5;44
96012;;5810;36;0.9;10
96013;;5792;29;6.3;45
96014;;5612;28;3;46
96015;;7008;33;4.2;47
96016;;7460;28;6.3;69
96017;;4930;23;5.4;30
96018;;4391;41;0.6;17
96019;;6130;31;5.4;69
96020;;5672;27;5.7;59
96021;;4880;34;0.3;12
96022;;7365;33;5.7;51
96023;;7676;38;4.2;53
96024;;5930;29;5.4;30
96025;;6197;30;4.8;48
96026;;5429;39;0.9;10
96027;;7450;30;6.9;67
96028;;5140;28;3;51
96029;;7103;30;6;52
96030;;5624;29;4.8;63
96031;;5637;26;4.5;33
96032;;4965;26;4.8;66
96033;;6984;25;3;44
96034;;6662;34;3.3;46
96035;;6833;33;5.7;60
96036;;5265;20;3.3;43
96037;;5924;27;6.6;67
96038;;7167;33;5.1;59
96039;;4580;32;0.3;11
96040;;5775;36;5.7;60
96041;;7383;28;6.3;58
96042;;5990;36;6;59
96043;;6467;23;4.5;48
96044;;7913;34;7.2;54
96045;;5898;34;1.2;19
96046;;6111;30;5.4;55
96047;;4668;39;1.5;16
96048;;7742;26;4.8;61
96049;;6118;38;4.5;64
96050;;5634;28;3;40
96051;;7314;36;4.2;69
96052;;5975;36;5.1;55
96053;;4952;30;6.9;51
96054;;5636;25;7.2;50
96055;;5009;22;3.6;49
96056;;6051;26;4.5;30
96057;;5789;42;0.9;19
96058;;4905;22;6.6;58
96059;;6549;27;7.2;58
96060;;6121;26;5.1;45
96061;;5959;38;5.1;59
96062;;4989;38;5.7;66
96063;;6446;23;4.2;49
96064;;6451;25;3.9;51
96065;;6720;29;5.7;50
96066;;6345;30;3.6;35
96067;;5947;33;7.2;57
96068;;5420;20;3;44
96069;;6309;28;6.9;60
96070;;5930;29;5.4;52
96071;;6207;29;4.5;42
96072;;5088;25;5.4;44
96073;;6241;29;4.8;48
96074;;7008;20;4.8;38
96075;;6344;34;7.2;64
96076;;6571;22;3.6;47
96077;;7292;25;4.8;56
96078;;5611;34;5.7;66
96079;;7214;30;4.2;45
96080;;6906;30;3.9;41
96081;;7944;34;6;55
96082;;5041;22;4.2;51
96083;;5607;25;4.5;64
96084;;5131;23;3.3;39
96085;;7197;22;6.3;50
96086;;6503;28;5.1;58
96087;;7350;30;6.3;58
96088;;5744;27;3.3;51
96089;;6190;29;4.8;66
96090;;7162;36;7.2;54
96091;;6744;24;4.5;35
96092;;5460;27;5.1;41
96093;;5797;22;6.9;49
96094;;5193;28;4.8;46
96095;;6770;34;5.4;49
96096;;7480;22;7.5;49
96097;;6862;32;5.1;40
96098;;5980;33;4.5;35
96099;;6391;36;5.4;55
96100;;5926;30;3.6;47
96101;;5705;26;5.1;48
96102;;6179;32;5.1;44
96103;;4723;42;0.9;13
96104;;7069;34;4.8;35
96105;;5662;22;5.4;37
96106;;5281;24;4.2;45
96107;;5269;27;3;45
96108;;5798;30;6.3;48
96109;;5672;25;6.3;53
96110;;5701;31;5.1;36
96111;;5494;23;3.6;40
96112;;6144;32;6.3;53
96113;;6098;28;4.2;55
96114;;5715;29;1.5;15
96115;;6221;33;4.8;54
96116;;5427;24;4.8;30
96117;;6442;29;6.6;49
96118;;7726;38;4.8;52
96119;;6401;25;4.5;46
96120;;5894;26;5.1;44
96121;;6518;26;4.5;60
96122;;5555;29;1.5;17
96123;;6436;25;7.2;48
96124;;5842;31;5.1;61
96125;;5538;29;0.9;13
96126;;5925;33;5.1;33
96127;;6232;26;4.2;30
96128;;7199;26;7.5;60
96129;;5268;24;4.2;50
96130;;7314;28;4.8;56
96131;;6003;31;3.3;36
96132;;7004;22;3.3;41
96133;;6542;24;3.9;44
96134;;7250;32;5.1;53
96135;;5548;32;3;42
96136;;6319;26;4.5;51
96137;;6195;38;6.9;64
96138;;7210;32;5.1;59
96139;;5150;33;4.2;50
96140;;6444;29;3.9;37
96141;;6601;20;4.5;35
96142;;6863;32;6.6;63
96143;;6410;26;5.1;63
96144;;5450;37;0.9;19
96145;;7028;27;4.2;42
96146;;7964;34;4.8;52
96147;;6065;30;5.7;64
96148;;6289;26;4.8;37
96149;;7630;25;5.4;45
96150;;6797;28;4.8;37
96151;;7715;27;4.2;56
96152;;5237;23;4.2;45
96153;;6488;27;4.5;50
96154;;6336;27;3.6;39
96155;;4851;30;1.8;11
96156;;6217;22;3.6;43
96157;;5435;23;3.6;37
96158;;7054;26;4.8;45
96159;;7996;38;5.1;61
96160;;5526;20;4.8;40
96161;;6561;33;4.5;46
96162;;6504;32;4.8;49
96163;;5738;31;4.8;49
96164;;6442;31;4.8;37
96165;;7043;27;4.2;37
96166;;5817;44;1.8;16
96167;;7441;27;4.5;45
96168;;4509;44;0.3;12
96169;;6954;32;5.1;66
96170;;4467;32;1.8;16
96171;;4444;40;0.3;17
96172;;6870;26;4.8;55
96173;;5818;31;3.3;39
96174;;6283;25;3.9;45
96175;;7251;32;6;67
